GEOID,tract_name,county,population,median_household_income,poverty_rate,renter_rate,no_vehicle_rate,multifamily_share,rent_burdened_share,svi_rpl_themes,svi_rpl_theme1,svi_rpl_theme2,svi_rpl_theme3,svi_rpl_theme4,public_ev_station_count,public_dc_fast_station_count,public_dc_fast_port_count,nearest_public_ev_station_miles,solar_proxy_municipality,municipal_solar_project_count,municipal_residential_solar_project_count,municipal_solar_capacity_dc_mw,doe_lead_join_status
25025091800,Census Tract 918,Suffolk,3586.0,72597.0,0.2595911509381126,0.7944066515495087,0.382464096749811,0.9062276306370796,0.4224548049476689,0.9523,0.8895,0.8154,0.98,0.9661,2,0,0,0.211,BOSTON,4471,4197,71.531141,not_available
25009260500,Census Tract 2605,Essex,3719.0,127784.0,0.0400686891814539,0.120950323974082,0.0791936645068394,0.2365591397849462,0.75,0.4187,0.447,0.548,0.5553,0.2147,0,0,0,1.5,HAVERHILL,1112,1071,29.966203999999998,not_available
25009260800,Census Tract 2608,Essex,5723.0,64032.0,0.141355754072517,0.6411483253588517,0.0709003914745541,0.8212867355043686,0.5345997286295794,0.85,0.8989,0.7087,0.8676,0.7018,0,0,0,0.425,HAVERHILL,1112,1071,29.966203999999998,not_available
25009260900,Census Tract 2609,Essex,5879.0,85753.0,0.096449300102424,0.2964662689307021,0.1468563561266636,0.4711924966502903,0.3204334365325077,0.7188,0.5637,0.715,0.6933,0.7715,4,2,2,0.531,HAVERHILL,1112,1071,29.966203999999998,not_available
25009261101,Census Tract 2611.01,Essex,5482.0,144318.0,0.0166697536580848,0.0650154798761609,0.0025799793601651,0.112589559877175,0.8174603174603174,0.226,0.2825,0.4131,0.08,0.2417,0,0,0,1.565,HAVERHILL,1112,1071,29.966203999999998,not_available
25009223300,Census Tract 2233,Essex,5721.0,159510.0,0.0540115364446775,0.1251158480074142,0.0203892493049119,0.1608333333333333,0.6888888888888889,0.0119,0.0364,0.1086,0.0575,0.0741,4,3,3,1.243,IPSWICH,116,106,1.7983099999999999,not_available
25009223200,Census Tract 2232,Essex,4047.0,102188.0,0.0509019026439337,0.4344444444444444,0.0611111111111111,0.5338058887677208,0.3682864450127877,0.2153,0.4275,0.1268,0.2305,0.2461,2,0,0,0.18,IPSWICH,116,106,1.7983099999999999,not_available
25009250600,Census Tract 2506,Essex,6142.0,56836.0,0.0877106856488299,0.5151968111609367,0.1360239162929745,0.6616650532429816,0.6537717601547389,0.9008,0.9441,0.8675,0.965,0.6008,0,0,0,0.548,LAWRENCE,1455,1384,18.827804,not_available
25009251400,Census Tract 2514,Essex,5483.0,62455.0,0.3094137229517292,0.5714285714285714,0.14166168559474,0.6010544815465729,0.5732217573221757,0.9648,0.9881,0.9278,0.9706,0.7815,0,0,0,0.918,LAWRENCE,1455,1384,18.827804,not_available
25009251700,Census Tract 2517,Essex,5702.0,79167.0,0.2157801418439716,0.7998180163785259,0.1173794358507734,0.7564508827523766,0.4078498293515358,0.9222,0.85,0.6987,0.9419,0.978,3,1,12,0.095,LAWRENCE,1455,1384,18.827804,not_available
25009252501,Census Tract 2525.01,Essex,5318.0,102411.0,0.1051326082808624,0.3454670329670329,0.0260989010989011,0.3846153846153846,0.5427435387673957,0.8004,0.833,0.8073,0.8026,0.5279,0,0,0,0.909,METHUEN,1661,1635,22.574887,not_available
25009205700,Census Tract 2057,Essex,5046.0,101101.0,0.0293003787123779,0.2509053285049146,0.0331091567511639,0.5105315947843531,0.6268041237113402,0.4821,0.4576,0.5587,0.8245,0.2655,0,0,0,1.201,LYNN,2005,1957,16.419473999999997,not_available
25009206700,Census Tract 2067,Essex,4240.0,48864.0,0.2097885483487764,0.5753353973168215,0.2724458204334365,0.764792899408284,0.6816143497757847,0.8927,0.7746,0.8958,0.8232,0.8914,0,0,0,0.405,LYNN,2005,1957,16.419473999999997,not_available
25009207200,Census Tract 2072,Essex,2941.0,57873.0,0.1750343878954608,0.7296137339055794,0.4034334763948498,0.8103626943005181,0.4779411764705882,0.8688,0.7276,0.9667,0.9332,0.7062,5,2,2,0.167,LYNN,2005,1957,16.419473999999997,not_available
25009209200,Census Tract 2092,Essex,5653.0,195806.0,0.0357332389881478,0.0695296523517382,0.0547034764826175,0.0681586978636826,0.213235294117647,0.0169,0.0182,0.2599,0.2249,0.0257,0,0,0,1.163,LYNNFIELD,14,14,0.12818000000000002,not_available
25009211100,Census Tract 2111,Essex,3890.0,109310.0,0.1060480530240265,0.3003754693366708,0.0725907384230287,0.3612099644128114,0.59375,0.4507,0.6265,0.268,0.2036,0.4093,0,0,0,1.18,DANVERS,56,42,4.930632,not_available
25009254402,Census Tract 2544.02,Essex,8197.0,174185.0,0.0217152616811028,0.2034674517500817,0.0062152437029767,0.2643114164213281,0.4485530546623794,0.2963,0.123,0.312,0.7701,0.4124,15,0,0,0.997,ANDOVER,687,648,14.50191,not_available
25009221700,Census Tract 2217,Essex,2883.0,79762.0,0.0863683662851196,0.5201238390092879,0.0402476780185758,0.6420118343195266,0.4955357142857143,0.4068,0.7263,0.339,0.1218,0.1293,0,0,0,0.442,GLOUCESTER,861,817,7.946339,not_available
25009221500,Census Tract 2215,Essex,2819.0,53524.0,0.2107320540156361,0.6005009392611146,0.2335629304946775,0.8906882591093117,0.6402502606882169,0.8016,0.7947,0.8493,0.1674,0.8205,3,0,0,0.036,GLOUCESTER,861,817,7.946339,not_available
25009204300,Census Tract 2043,Essex,4223.0,52451.0,0.2930664760543245,0.77130476649013,0.3649494463168031,0.9440378820490744,0.5230961298377028,0.9567,0.8996,0.9592,0.8607,0.8801,3,0,0,0.132,SALEM,864,811,9.384780999999998,not_available
25009208200,Census Tract 2082,Essex,5516.0,101021.0,0.084844089920232,0.2424496644295302,0.1027684563758389,0.2705536912751677,0.4342560553633218,0.4909,0.5782,0.6591,0.3473,0.2411,0,0,0,0.855,SAUGUS,931,906,9.766101,not_available
25009214100,Census Tract 2141,Essex,6564.0,195718.0,0.0754483611626468,0.0960658737419945,0.0192131747483989,0.0830755634114008,0.419047619047619,0.322,0.2141,0.7615,0.2954,0.1984,3,0,0,0.884,TOPSFIELD,135,125,1.406424,not_available
25009263100,Census Tract 2631,Essex,4591.0,179500.0,0.0159527972027972,0.0421615201900237,0.003562945368171,0.0222469410456062,0.5211267605633803,0.032,0.0766,0.3647,0.2486,0.0176,5,0,0,0.725,WEST NEWBURY,253,249,2.7219879999999996,not_available
25009252502,Census Tract 2525.02,Essex,4976.0,101630.0,0.0853808353808353,0.1826625386996904,0.0464396284829721,0.2965599051008303,0.4813559322033898,0.9278,0.8318,0.914,0.722,0.9466,5,1,8,0.445,METHUEN,1661,1635,22.574887,not_available
25023561100,Census Tract 5611,Plymouth,5310.0,143092.0,0.0900210687607738,0.0921615201900237,0.043230403800475,0.0433295324971493,0.7577319587628866,0.4413,0.408,0.705,0.4122,0.2549,2,0,0,0.891,MARION,250,231,4.702481,not_available
25023508101,Census Tract 5081.01,Plymouth,7304.0,193313.0,0.0428749826557513,0.1507287593316743,0.0522573764664059,0.1517361111111111,0.2830188679245283,0.0621,0.0471,0.1331,0.1043,0.312,0,0,0,1.775,PEMBROKE,322,300,12.786413,not_available
25023560100,Census Tract 5601,Plymouth,6634.0,130241.0,0.0425082906240578,0.1468106648666891,0.0134998312521093,0.0730005367686527,0.3517241379310344,0.0289,0.096,0.2222,0.0881,0.032,0,0,0,3.489,MATTAPOISETT,327,305,20.476449,not_available
25023530400,Census Tract 5304,Plymouth,5761.0,135114.0,0.0234334316958861,0.0271493212669683,0.018552036199095,0.2294117647058823,0.0,0.1306,0.086,0.5694,0.1193,0.1488,2,0,0,1.023,PLYMOUTH,1588,1483,53.683165,not_available
25023545200,Census Tract 5452,Plymouth,6587.0,104653.0,0.0488138686131386,0.2127579737335835,0.0382739212007504,0.18144750254842,0.3068783068783068,0.7181,0.6296,0.5769,0.3991,0.8845,2,2,12,1.527,WAREHAM,979,918,64.09201388,not_available
25009253204,Census Tract 2532.04,Essex,5852.0,176911.0,0.0193211488250652,0.1876750700280112,0.0700280112044818,0.2344095532950022,0.4651741293532338,0.3189,0.0621,0.5166,0.5166,0.5361,1,0,0,1.771,NORTH ANDOVER,495,457,12.527313,not_available
25009210700,Census Tract 2107,Essex,4353.0,70669.0,0.1252010107971514,0.5223880597014925,0.0895522388059701,0.6251422070534699,0.4685714285714286,0.9021,0.8619,0.8788,0.7926,0.8324,2,2,2,0.281,PEABODY,31,26,1.313219,not_available
25025010403,Census Tract 104.03,Suffolk,2496.0,44508.0,0.5028044871794872,0.8739130434782608,0.7223602484472049,0.9932185706833594,0.644633972992182,0.6215,0.7269,0.1161,0.7839,0.6679,0,0,0,0.131,BOSTON,4471,4197,71.531141,not_available
25025030100,Census Tract 301,Suffolk,1749.0,95956.0,0.1898227558604917,0.8689275893675527,0.692025664527956,0.9719484457922668,0.4419831223628692,0.1538,0.5323,0.0094,0.3598,0.3773,0,0,0,0.194,BOSTON,4471,4197,71.531141,not_available
25025040100,Census Tract 401,Suffolk,2717.0,202167.0,0.0380495012929442,0.4124203821656051,0.2054140127388535,0.7661730319563523,0.1853281853281853,0.3245,0.1067,0.2197,0.386,0.7476,0,0,0,0.406,BOSTON,4471,4197,71.531141,not_available
25025101102,Census Tract 1011.02,Suffolk,5471.0,48889.0,0.291874884323524,0.7116204690831557,0.3560767590618336,0.8700846192135391,0.5730337078651685,0.9598,0.9171,0.9655,0.9975,0.8198,1,0,0,0.35,BOSTON,4471,4197,71.531141,not_available
25025110502,Census Tract 1105.02,Suffolk,4124.0,127788.0,0.061105722599418,0.39469409853817,0.1700054141851651,0.5633507853403141,0.3429355281207133,0.5857,0.6051,0.4777,0.7202,0.4507,0,0,0,0.338,BOSTON,4471,4197,71.531141,not_available
25025120104,Census Tract 1201.04,Suffolk,2414.0,131591.0,0.0542667771333885,0.5392335766423357,0.1058394160583941,0.8774250440917107,0.299492385786802,0.0841,0.1601,0.0427,0.5959,0.3082,0,0,0,0.45,BOSTON,4471,4197,71.531141,not_available
25025130404,Census Tract 1304.04,Suffolk,2675.0,95795.0,0.0794140323824209,0.4384559359067735,0.1930080116533139,0.5632823365785814,0.7624584717607974,0.715,0.6058,0.4595,0.6652,0.8858,0,0,0,0.607,BOSTON,4471,4197,71.531141,not_available
25025160200,Census Tract 1602,Suffolk,4703.0,76067.0,0.2372432074221338,0.877326565143824,0.4196277495769882,0.9728049728049728,0.5940212150433944,0.9435,0.9975,0.7552,0.9731,0.801,0,0,0,0.194,CHELSEA,256,237,8.125049999999991,not_available
25025160602,Census Tract 1606.02,Suffolk,4941.0,70800.0,0.2473030734785263,0.5507246376811594,0.1008454106280193,0.7288336293664891,0.6589912280701754,0.8933,0.8858,0.8632,0.9076,0.7269,0,0,0,0.555,CHELSEA,256,237,8.125049999999991,not_available
25025050600,Census Tract 506,Suffolk,2508.0,79981.0,0.1136,0.8327359617682198,0.4575866188769414,0.9578587699316627,0.5466284074605452,0.7596,0.7533,0.5493,0.9101,0.6874,0,0,0,0.188,BOSTON,4471,4197,71.531141,not_available
25025050901,Census Tract 509.01,Suffolk,3869.0,118167.0,0.0855518221762729,0.6980994152046783,0.3157894736842105,0.8997555012224939,0.443979057591623,0.8964,0.8933,0.7564,0.9219,0.8274,0,0,0,0.449,BOSTON,4471,4197,71.531141,not_available
25025060200,Census Tract 602,Suffolk,2246.0,182667.0,0.0543187889581478,0.5231388329979879,0.2203219315895372,0.7281191806331471,0.3461538461538461,0.0565,0.2668,0.0377,0.0637,0.2668,0,0,0,0.737,BOSTON,4471,4197,71.531141,not_available
25025060700,Census Tract 607,Suffolk,1721.0,23581.0,0.4410226612434631,0.9974326059050064,0.693196405648267,0.867334167709637,0.5611325611325612,0.9743,0.9535,0.9812,0.9675,0.8085,0,0,0,0.307,BOSTON,4471,4197,71.531141,not_available
25025060800,Census Tract 608,Suffolk,4423.0,177739.0,0.0694980694980695,0.5518725785622041,0.2875591907016788,0.7963869025216409,0.3611544461778471,0.1224,0.2116,0.0113,0.3379,0.7012,0,0,0,0.233,BOSTON,4471,4197,71.531141,not_available
25025070700,Census Tract 707,Suffolk,2632.0,128570.0,0.1899696048632219,0.6641535298149417,0.3529814941740918,0.9607965152457996,0.6191950464396285,0.7257,0.806,0.2593,0.8045,0.7219,6,0,0,0.098,BOSTON,4471,4197,71.531141,not_available
25025071101,Census Tract 711.01,Suffolk,4360.0,101204.0,0.2350860646074039,0.6187554776511832,0.3930762489044697,0.9720949604331528,0.5594900849858357,0.8901,0.7043,0.4846,0.767,0.9994,4,0,0,0.119,BOSTON,4471,4197,71.531141,not_available
25025080401,Census Tract 804.01,Suffolk,3112.0,29375.0,0.2944587628865979,0.92524682651622,0.4372355430183356,0.7752880921895007,0.59375,0.9912,0.9937,0.9611,0.9781,0.919,3,0,0,0.145,BOSTON,4471,4197,71.531141,not_available
25025081700,Census Tract 817,Suffolk,3698.0,33892.0,0.2734738571037503,0.6850048685491723,0.5121713729308666,0.6444035006909259,0.501776830135039,0.9454,0.9787,0.8895,0.9813,0.7144,0,0,0,0.566,BOSTON,4471,4197,71.531141,not_available
25025090400,Census Tract 904,Suffolk,3624.0,73263.0,0.1236203090507726,0.6728682170542636,0.327906976744186,0.7491039426523297,0.4838709677419355,0.9372,0.9316,0.9259,0.9919,0.7313,0,0,0,0.484,BOSTON,4471,4197,71.531141,not_available
25025091400,Census Tract 914,Suffolk,3242.0,65093.0,0.3020092735703246,0.506872852233677,0.4080756013745704,0.7253401360544217,0.4796610169491525,0.9787,0.9234,0.9554,0.9794,0.9347,0,0,0,0.345,BOSTON,4471,4197,71.531141,not_available
25025091600,Census Tract 916,Suffolk,2727.0,51029.0,0.1515495086923658,0.7347504621072088,0.2726432532347504,0.9278846153846154,0.5132075471698113,0.9793,0.9058,0.8908,0.9557,0.9906,0,0,0,0.233,BOSTON,4471,4197,71.531141,not_available
25025100300,Census Tract 1003,Suffolk,3943.0,82176.0,0.0716836734693877,0.5099540581929556,0.1630934150076569,0.6428571428571429,0.6111111111111112,0.9473,0.8242,0.9969,0.9944,0.7702,0,0,0,0.958,BOSTON,4471,4197,71.531141,not_available
25025000202,Census Tract 2.02,Suffolk,3668.0,72098.0,0.2589967284623773,0.6383543463835435,0.2203052422030524,0.6986899563318777,0.3284823284823285,0.7602,0.6773,0.349,0.7164,0.9485,0,0,0,0.23,BOSTON,4471,4197,71.531141,not_available
25025170601,Census Tract 1706.01,Suffolk,5747.0,97793.0,0.0283626239777275,0.3816750983698707,0.1793142214727374,0.7090567808540591,0.7039764359351989,0.6962,0.5694,0.7439,0.8426,0.5807,3,0,0,0.224,REVERE,1329,1289,11.942450999999998,not_available
25025000302,Census Tract 3.02,Suffolk,3210.0,135188.0,0.1,0.5185724690458849,0.0728332119446467,0.7676203768318214,0.25,0.2429,0.3421,0.162,0.6839,0.1959,1,0,0,0.102,BOSTON,4471,4197,71.531141,not_available
25025140107,Census Tract 1401.07,Suffolk,3063.0,107000.0,0.1269996735226901,0.2602131438721137,0.1882770870337478,0.4640350877192982,0.4266211604095563,0.8406,0.7307,0.9824,0.9013,0.511,0,0,0,0.299,BOSTON,4471,4197,71.531141,not_available
25021413402,Census Tract 4134.02,Norfolk,5288.0,115284.0,0.0863601236476043,0.5886045388701111,0.0511830033800096,0.549618320610687,0.4930270713699753,0.5009,0.3045,0.2034,0.7495,0.818,1,0,0,0.251,NORWOOD,6,4,0.89539,not_available
25021417100,Census Tract 4171,Norfolk,5750.0,92320.0,0.0895652173913043,0.4311732316814909,0.084286319356205,0.4324433656957929,0.6227897838899804,0.5587,0.5574,0.5223,0.6352,0.4338,0,0,0,0.843,QUINCY,928,875,10.740924000000001,not_available
25021418004,Census Tract 4180.04,Norfolk,5532.0,82271.0,0.1417937545388525,0.6700228832951945,0.1867276887871853,0.689779378658262,0.4644808743169399,0.7866,0.8519,0.5361,0.8176,0.6478,2,0,0,0.24,QUINCY,928,875,10.740924000000001,not_available
25021420302,Census Tract 4203.02,Norfolk,7900.0,88589.0,0.1218104885241697,0.2997065297138664,0.1551724137931034,0.3086330935251798,0.4626682986536107,0.8763,0.7853,0.7991,0.9101,0.8996,1,1,6,0.448,RANDOLPH,1202,1182,14.941883,not_available
25021456402,Census Tract 4564.02,Norfolk,5849.0,167744.0,0.0583005641990083,0.0363550519357884,0.0113314447592068,0.0250580046403712,0.5064935064935064,0.2712,0.4313,0.6051,0.5603,0.0245,0,0,0,1.871,STOUGHTON,780,744,18.19641,not_available
25021422100,Census Tract 4221,Norfolk,5543.0,142278.0,0.0213034843834627,0.1316526610644257,0.007469654528478,0.1656858306926211,0.75177304964539,0.0917,0.1682,0.2819,0.2092,0.1004,0,0,0,1.762,WEYMOUTH,903,873,10.085437,not_available
25021422700,Census Tract 4227,Norfolk,3811.0,112292.0,0.0326606479022835,0.1486486486486486,0.0797940797940797,0.2290220820189274,0.3593073593073593,0.5782,0.4331,0.8148,0.4285,0.4884,0,0,0,1.025,WEYMOUTH,903,873,10.085437,not_available
25021409101,Census Tract 4091.01,Norfolk,6077.0,175577.0,0.0115594329334787,0.0281329923273657,0.0,0.0110837438423645,0.0,0.1186,0.2555,0.1042,0.3991,0.1739,1,0,0,0.909,NORFOLK,301,281,9.108581000000001,not_available
25021419100,Census Tract 4191,Norfolk,5761.0,128183.0,0.0919979170282937,0.2489351632749645,0.0378608613345953,0.322623828647925,0.4923954372623574,0.2875,0.1701,0.4438,0.5759,0.3038,8,5,27,0.429,BRAINTREE,30,20,6.382543,not_available
25021419200,Census Tract 4192,Norfolk,5350.0,130347.0,0.0579349904397705,0.2320722755505364,0.093167701863354,0.2986666666666667,0.4963503649635036,0.5003,0.3992,0.3409,0.5128,0.6911,0,0,0,0.752,BRAINTREE,30,20,6.382543,not_available
25021408102,Census Tract 4081.02,Norfolk,5053.0,150165.0,0.046902830001979,0.2319508448540706,0.0614439324116743,0.2690945877592312,0.3377483443708609,0.2731,0.1092,0.3289,0.4141,0.5141,5,0,0,0.429,MEDWAY,494,469,6.999026,not_available
25021419700,Census Tract 4197,Norfolk,4662.0,180375.0,0.0370693414740514,0.1114772103239978,0.0658978583196046,0.2684887459807074,0.4778325123152709,0.4765,0.2417,0.4834,0.6221,0.6648,1,0,0,0.68,BRAINTREE,30,20,6.382543,not_available
25021400100,Census Tract 4001,Norfolk,5412.0,111392.0,0.1304599922690374,0.6310530361260569,0.2993850883935434,0.89906191369606,0.5371498172959805,0.732,0.7137,0.1965,0.727,0.9178,1,0,0,0.362,BROOKLINE,294,277,3.542596,not_available
25021400600,Census Tract 4006,Norfolk,5280.0,157721.0,0.0357550399391403,0.3643647462800458,0.1392598244944677,0.7829046898638427,0.4,0.1086,0.0446,0.0621,0.6633,0.4557,0,0,0,0.355,BROOKLINE,294,277,3.542596,not_available
25021400800,Census Tract 4008,Norfolk,5945.0,143723.0,0.0357019661952397,0.5656143020159756,0.2780524914416127,0.9323882224645584,0.4418291862811029,0.371,0.1984,0.0917,0.6221,0.8117,3,2,2,0.3,BROOKLINE,294,277,3.542596,not_available
25021402200,Census Tract 4022,Norfolk,2262.0,150603.0,0.0291777188328912,0.0764966740576496,0.0476718403547671,0.1805251641137855,0.3478260869565217,0.1488,0.1519,0.2084,0.3092,0.2793,0,0,0,0.458,DEDHAM,478,454,9.047156999999999,not_available
25021410300,Census Tract 4103,Norfolk,4911.0,123063.0,0.0409285277947464,0.2584650112866817,0.0124153498871331,0.2913838120104439,0.6550218340611353,0.4802,0.6805,0.3327,0.2954,0.3158,6,2,18,0.695,FOXBOROUGH,245,223,8.405213,not_available
25021409102,Census Tract 4091.02,Norfolk,5596.0,208504.0,0.0300214438884917,0.0698782424563261,0.0063525674960296,0.0569063631660631,0.6060606060606061,0.0201,0.0169,0.1387,0.2517,0.0804,0,0,0,1.433,NORFOLK,301,281,9.108581000000001,not_available
25021406102,Census Tract 4061.02,Norfolk,6711.0,250001.0,0.015794963492773,0.0598218073822655,0.0216376750106067,0.0526315789473684,0.5460992907801419,0.0314,0.2404,0.0747,0.3873,0.0232,3,1,4,0.844,MEDFIELD,232,222,3.911661,not_available
25021403400,Census Tract 4034,Norfolk,7153.0,206250.0,0.0571944611679711,0.1609968354430379,0.0886075949367088,0.2086922474549725,0.3832923832923833,0.4338,0.1915,0.6359,0.3136,0.6139,0,0,0,1.385,NEEDHAM,819,786,14.545003000000001,not_available
25017351203,Census Tract 3512.03,Middlesex,4318.0,182758.0,0.0748031496062992,0.7604597701149425,0.1935632183908046,0.8350694444444444,0.2762998790810157,0.1613,0.2731,0.0383,0.4934,0.4733,0,0,0,0.283,SOMERVILLE,752,707,10.104102999999999,not_available
25017337300,Census Tract 3373,Middlesex,6503.0,109361.0,0.0467781908302354,0.3998559077809798,0.0122478386167146,0.5150336045277679,0.3045045045045045,0.2197,0.2586,0.1205,0.4522,0.3873,0,0,0,0.586,STONEHAM,559,543,6.321113,not_available
25017335301,Census Tract 3353.01,Middlesex,4537.0,118984.0,0.0487967914438502,0.3295395757889291,0.1184687015002586,0.4974696356275304,0.390894819466248,0.3986,0.4288,0.3308,0.3011,0.4438,0,0,0,0.599,WAKEFIELD,29,27,1.624038,not_available
25017356701,Census Tract 3567.01,Middlesex,6450.0,148363.0,0.0652477862358241,0.5352724841190237,0.1079906385824139,0.9074131998748828,0.3060587133041849,0.4149,0.209,0.1777,0.5659,0.7947,1,0,0,0.176,ARLINGTON,1251,1205,9.807252,not_available
25017357100,Census Tract 3571,Middlesex,5134.0,172404.0,0.0264900662251655,0.3519882179675994,0.0677466863033873,0.3575903614457831,0.602510460251046,0.3584,0.2549,0.4055,0.6034,0.3879,1,0,0,0.48,BELMONT,310,303,2.124495,not_available
25017353200,Census Tract 3532,Middlesex,5368.0,142083.0,0.1195248700816629,0.6981037924151696,0.3617764471057884,0.8186968838526912,0.4345961401000714,0.6416,0.6604,0.0954,0.7495,0.8694,6,0,0,0.187,CAMBRIDGE,881,803,10.190912,not_available
25017353700,Census Tract 3537,Middlesex,5243.0,109514.0,0.1392496392496392,0.7271418286537077,0.3952483801295896,0.8302752293577982,0.5821782178217821,0.4859,0.4187,0.0471,0.7539,0.9165,0,0,0,0.416,CAMBRIDGE,881,803,10.190912,not_available
